record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,rodent_type,date,quarter
1272,9,4,1978,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-09-04,1978.3
1277,9,4,1978,2,DM,F,38,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-09-04,1978.3
1370,10,8,1978,2,DM,F,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-10-08,1978.4
1382,10,8,1978,2,DM,F,38,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-10-08,1978.4
1461,11,5,1978,2,DM,F,36,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-11-05,1978.4
1469,11,5,1978,2,DM,F,38,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-11-05,1978.4
1519,12,3,1978,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-12-03,1978.4
1529,12,3,1978,2,DM,M,38,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-12-03,1978.4
1534,12,3,1978,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-12-03,1978.4
1535,12,3,1978,2,DM,F,38,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-12-03,1978.4
1539,12,3,1978,2,DM,M,36,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1978-12-03,1978.4
1581,1,29,1979,2,DM,F,38,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-01-29,1979.1
1611,1,29,1979,2,DM,F,NA,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-01-29,1979.1
1644,2,25,1979,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-02-25,1979.1
1661,2,25,1979,2,DM,F,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-02-25,1979.1
1676,3,31,1979,2,DM,M,36,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-03-31,1979.1
1692,3,31,1979,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-03-31,1979.1
1701,3,31,1979,2,DM,F,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-03-31,1979.1
1768,4,29,1979,2,DM,M,39,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-04-29,1979.2
1839,5,30,1979,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-05-30,1979.2
1845,5,30,1979,2,DM,F,36,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-05-30,1979.2
1846,5,30,1979,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-05-30,1979.2
2014,8,23,1979,2,DM,M,38,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-08-23,1979.3
2060,9,23,1979,2,DM,F,35,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-09-23,1979.3
2070,9,23,1979,2,DM,M,37,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-09-23,1979.3
2122,10,25,1979,2,DM,F,35,35,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-10-25,1979.4
2131,10,25,1979,2,DM,F,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-10-25,1979.4
2176,11,17,1979,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-11-17,1979.4
2181,11,17,1979,2,DM,F,36,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1979-11-17,1979.4
2338,1,16,1980,2,DM,F,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-01-16,1980.1
2339,1,16,1980,2,DM,F,35,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-01-16,1980.1
2340,1,16,1980,2,DM,F,34,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-01-16,1980.1
2372,1,16,1980,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-01-16,1980.1
2400,1,16,1980,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-01-16,1980.1
2456,2,25,1980,2,DM,F,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-02-25,1980.1
2460,2,25,1980,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-02-25,1980.1
2525,2,25,1980,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-02-25,1980.1
2555,3,9,1980,2,DM,M,NA,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2589,3,9,1980,2,DM,F,NA,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2600,3,9,1980,2,DM,F,NA,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2622,3,9,1980,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2631,3,9,1980,2,DM,M,NA,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2635,3,9,1980,2,DM,F,NA,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2643,3,9,1980,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2653,3,9,1980,2,DM,M,NA,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2662,3,9,1980,2,DM,M,NA,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2667,3,9,1980,2,DM,F,NA,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2692,3,9,1980,2,DM,M,NA,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2695,3,9,1980,2,DM,M,NA,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2701,3,9,1980,2,DM,F,NA,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2715,3,9,1980,2,DM,F,NA,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2740,3,9,1980,2,DM,F,NA,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2790,3,22,1980,2,DM,F,NA,59,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-22,1980.1
2814,3,22,1980,2,DM,F,NA,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-03-22,1980.1
2901,4,18,1980,2,DM,F,NA,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-04-18,1980.2
2902,4,18,1980,2,DM,M,NA,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-04-18,1980.2
2906,4,18,1980,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-04-18,1980.2
2975,5,18,1980,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-05-18,1980.2
2981,5,18,1980,2,DM,F,36,56,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-05-18,1980.2
3033,6,2,1980,2,DM,F,NA,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-06-02,1980.2
3035,6,2,1980,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-06-02,1980.2
3099,6,23,1980,2,DM,M,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-06-23,1980.2
3107,6,23,1980,2,DM,F,35,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-06-23,1980.2
3182,7,22,1980,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-07-22,1980.3
3236,8,14,1980,2,DM,M,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-08-14,1980.3
3302,9,8,1980,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-09-08,1980.3
3388,10,12,1980,2,DM,M,34,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-10-12,1980.4
3454,11,9,1980,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-11-09,1980.4
3456,11,9,1980,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-11-09,1980.4
3525,11,9,1980,2,DM,M,34,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-11-09,1980.4
3547,12,15,1980,2,DM,M,34,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3550,12,15,1980,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3564,12,15,1980,2,DM,M,35,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3566,12,15,1980,2,DM,M,34,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3569,12,15,1980,2,DM,M,34,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3580,12,15,1980,2,DM,M,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1980-12-15,1980.4
3738,1,12,1981,2,DM,M,35,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-01-12,1981.1
3741,1,12,1981,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-01-12,1981.1
3781,1,12,1981,2,DM,M,35,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-01-12,1981.1
3790,1,12,1981,2,DM,M,35,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-01-12,1981.1
3867,2,1,1981,2,DM,M,37,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3877,2,1,1981,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3889,2,1,1981,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3897,2,1,1981,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3899,2,1,1981,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3901,2,1,1981,2,DM,M,37,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-02-01,1981.1
3947,3,9,1981,2,DM,M,35,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-03-09,1981.1
3960,3,9,1981,2,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-03-09,1981.1
3979,3,9,1981,2,DM,F,34,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-03-09,1981.1
3998,3,9,1981,2,DM,F,36,30,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-03-09,1981.1
4004,3,9,1981,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-03-09,1981.1
4198,4,6,1981,2,DM,M,NA,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4238,4,6,1981,2,DM,M,NA,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4243,4,6,1981,2,DM,F,NA,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4251,4,6,1981,2,DM,F,NA,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4268,4,6,1981,2,DM,F,NA,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4271,4,6,1981,2,DM,F,NA,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4276,4,6,1981,2,DM,M,NA,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4306,4,6,1981,2,DM,M,NA,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4317,4,6,1981,2,DM,M,NA,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4320,4,6,1981,2,DM,F,NA,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4341,4,6,1981,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4347,4,6,1981,2,DM,F,NA,34,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-04-06,1981.2
4452,5,4,1981,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-05-04,1981.2
4482,5,4,1981,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-05-04,1981.2
4520,6,4,1981,2,DM,M,34,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-06-04,1981.2
4548,6,4,1981,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-06-04,1981.2
4685,7,8,1981,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-07-08,1981.3
4693,7,30,1981,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-07-30,1981.3
4714,7,30,1981,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-07-30,1981.3
4952,10,26,1981,2,DM,F,37,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-10-26,1981.4
5044,11,23,1981,2,DM,F,36,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-11-23,1981.4
5063,11,23,1981,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1981-11-23,1981.4
5167,1,1,1982,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-01-01,1982.1
5288,1,25,1982,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-01-25,1982.1
5483,2,24,1982,2,DM,M,34,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-02-24,1982.1
6006,6,28,1982,2,DM,F,35,32,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-06-28,1982.2
6184,7,25,1982,2,DM,M,NA,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-07-25,1982.3
6470,8,16,1982,2,DM,M,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-08-16,1982.3
6474,8,16,1982,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-08-16,1982.3
6491,8,16,1982,2,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-08-16,1982.3
6520,9,18,1982,2,DM,M,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6523,9,18,1982,2,DM,F,36,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6528,9,18,1982,2,DM,M,34,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6549,9,18,1982,2,DM,F,34,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6553,9,18,1982,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-09-18,1982.3
6824,10,24,1982,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6832,10,24,1982,2,DM,M,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6837,10,24,1982,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6842,10,24,1982,2,DM,M,34,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6889,10,24,1982,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6939,10,24,1982,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6944,10,24,1982,2,DM,M,38,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
6945,10,24,1982,2,DM,F,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-10-24,1982.4
7061,11,22,1982,2,DM,M,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-11-22,1982.4
7080,11,22,1982,2,DM,F,33,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1982-11-22,1982.4
7246,1,13,1983,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-01-13,1983.1
7294,1,13,1983,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-01-13,1983.1
7402,2,27,1983,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-02-27,1983.1
7420,2,27,1983,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-02-27,1983.1
7553,3,15,1983,2,DM,M,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-03-15,1983.1
7558,3,15,1983,2,DM,F,35,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-03-15,1983.1
7715,4,17,1983,2,DM,M,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-04-17,1983.2
7723,4,17,1983,2,DM,F,37,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-04-17,1983.2
7735,4,17,1983,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-04-17,1983.2
7884,5,15,1983,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-05-15,1983.2
7895,5,15,1983,2,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-05-15,1983.2
7916,5,15,1983,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-05-15,1983.2
8125,7,17,1983,2,DM,M,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-07-17,1983.3
8235,8,16,1983,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-08-16,1983.3
8339,9,11,1983,2,DM,M,34,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-09-11,1983.3
8359,9,11,1983,2,DM,F,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-09-11,1983.3
8413,9,11,1983,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-09-11,1983.3
8494,10,16,1983,2,DM,M,34,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-10-16,1983.4
8631,11,13,1983,2,DM,M,35,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-11-13,1983.4
8656,11,13,1983,2,DM,F,35,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-11-13,1983.4
8800,12,9,1983,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1983-12-09,1983.4
8903,2,5,1984,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-02-05,1984.1
8954,3,13,1984,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-03-13,1984.1
8961,3,13,1984,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-03-13,1984.1
9034,4,10,1984,2,DM,M,35,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-04-10,1984.2
9133,5,13,1984,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-05-13,1984.2
9156,5,13,1984,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-05-13,1984.2
9180,5,13,1984,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-05-13,1984.2
9182,5,13,1984,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-05-13,1984.2
9269,5,28,1984,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-05-28,1984.2
9452,8,1,1984,2,DM,F,34,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-08-01,1984.3
9572,9,30,1984,2,DM,F,35,34,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-09-30,1984.3
9672,10,21,1984,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-10-21,1984.4
9762,12,31,1984,2,DM,F,36,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-12-31,1984.4
9767,12,31,1984,2,DM,F,37,34,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1984-12-31,1984.4
9873,1,20,1985,2,DM,F,35,30,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-01-20,1985.1
9880,1,20,1985,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-01-20,1985.1
9894,1,20,1985,2,DM,F,35,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-01-20,1985.1
9901,1,20,1985,2,DM,M,37,35,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-01-20,1985.1
9920,1,20,1985,2,DM,F,36,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-01-20,1985.1
9980,2,17,1985,2,DM,F,35,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
9984,2,17,1985,2,DM,M,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10001,2,17,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10004,2,17,1985,2,DM,F,34,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10006,2,17,1985,2,DM,F,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10021,2,17,1985,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10031,2,17,1985,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-02-17,1985.1
10092,3,17,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-03-17,1985.1
10109,3,17,1985,2,DM,F,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-03-17,1985.1
10114,3,17,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-03-17,1985.1
10254,4,21,1985,2,DM,M,35,27,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10277,4,21,1985,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10290,4,21,1985,2,DM,F,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10318,4,21,1985,2,DM,F,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10354,4,21,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10363,4,21,1985,2,DM,F,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10366,4,21,1985,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-04-21,1985.2
10411,5,24,1985,2,DM,M,35,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-05-24,1985.2
10415,5,24,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-05-24,1985.2
10421,5,24,1985,2,DM,F,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-05-24,1985.2
10430,5,24,1985,2,DM,F,33,17,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-05-24,1985.2
10447,5,24,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-05-24,1985.2
10500,6,16,1985,2,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-06-16,1985.2
10517,6,16,1985,2,DM,F,32,15,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-06-16,1985.2
10518,6,16,1985,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-06-16,1985.2
10532,6,16,1985,2,DM,F,33,30,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-06-16,1985.2
10595,7,24,1985,2,DM,F,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10600,7,24,1985,2,DM,F,32,17,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10603,7,24,1985,2,DM,F,36,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10610,7,24,1985,2,DM,F,33,32,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10621,7,24,1985,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10623,7,24,1985,2,DM,F,35,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-07-24,1985.3
10686,8,20,1985,2,DM,F,35,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-08-20,1985.3
10693,8,20,1985,2,DM,F,34,24,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-08-20,1985.3
10716,8,20,1985,2,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-08-20,1985.3
10784,9,22,1985,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-09-22,1985.3
10802,9,22,1985,2,DM,F,37,59,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-09-22,1985.3
10804,9,22,1985,2,DM,F,33,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-09-22,1985.3
10899,10,13,1985,2,DM,M,37,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-10-13,1985.4
10909,10,13,1985,2,DM,F,37,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-10-13,1985.4
10920,10,13,1985,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-10-13,1985.4
11013,11,17,1985,2,DM,M,38,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-11-17,1985.4
11015,11,17,1985,2,DM,M,34,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-11-17,1985.4
11063,11,17,1985,2,DM,F,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-11-17,1985.4
11074,11,17,1985,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-11-17,1985.4
11092,11,17,1985,2,DM,F,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-11-17,1985.4
11148,12,8,1985,2,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-12-08,1985.4
11150,12,8,1985,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1985-12-08,1985.4
